node_id,module,layer_id,flow,node_name,layer_name
1,1,1,1.91358e-4,ASV_00001,IT1
1,1,2,3.42742e-4,ASV_00001,IT2
1,1,3,5.58316e-5,ASV_00001,IT3
1,1,5,6.61137e-4,ASV_00001,UK1
1,1,6,2.65462e-4,ASV_00001,UK2
2,1,1,2.20777e-4,ASV_00002,IT1
2,1,2,3.41414e-4,ASV_00002,IT2
2,1,3,9.94039e-6,ASV_00002,IT3
2,1,4,3.74035e-4,ASV_00002,FI1
2,1,5,6.22346e-4,ASV_00002,UK1
2,1,6,2.00579e-4,ASV_00002,UK2
2,1,7,2.14276e-4,ASV_00002,SE1
3,1,1,3.35059e-4,ASV_00003,IT1
3,1,2,3.57365e-4,ASV_00003,IT2
3,1,3,4.23248e-5,ASV_00003,IT3
3,1,4,3.899e-4,ASV_00003,FI1
3,1,5,7.15059e-4,ASV_00003,UK1
3,1,6,3.44454e-4,ASV_00003,UK2
3,1,7,1.36915e-4,ASV_00003,SE1
4,1,1,2.10974e-4,ASV_00004,IT1
4,1,2,4.24346e-4,ASV_00004,IT2
4,1,3,4.97337e-5,ASV_00004,IT3
4,1,4,2.50069e-4,ASV_00004,FI1
4,1,5,0.00102634,ASV_00004,UK1
4,1,6,1.34566e-4,ASV_00004,UK2
4,1,7,3.58348e-4,ASV_00004,SE1
5,1,1,2.44446e-4,ASV_00005,IT1
5,1,2,2.87867e-4,ASV_00005,IT2
5,1,3,5.56736e-5,ASV_00005,IT3
5,1,4,2.51903e-4,ASV_00005,FI1
5,1,5,4.73315e-4,ASV_00005,UK1
5,1,6,3.05752e-4,ASV_00005,UK2
5,1,7,4.55201e-4,ASV_00005,SE1
6,1,1,2.13469e-4,ASV_00006,IT1
6,1,2,5.83605e-4,ASV_00006,IT2
6,1,3,3.54115e-5,ASV_00006,IT3
6,1,4,4.17731e-4,ASV_00006,FI1
6,1,5,8.71315e-4,ASV_00006,UK1
6,1,6,1.10649e-4,ASV_00006,UK2
6,1,7,2.58728e-4,ASV_00006,SE1
7,1,1,2.68741e-4,ASV_00007,IT1
7,1,2,2.35201e-4,ASV_00007,IT2
7,1,3,5.18623e-5,ASV_00007,IT3
7,1,4,4.39675e-4,ASV_00007,FI1
7,1,5,5.8928e-4,ASV_00007,UK1
7,1,6,1.87726e-4,ASV_00007,UK2
7,1,7,3.74441e-4,ASV_00007,SE1
8,1,1,2.8466e-4,ASV_00008,IT1
8,1,2,3.02994e-4,ASV_00008,IT2
8,1,3,5.91305e-5,ASV_00008,IT3
8,1,4,1.86241e-4,ASV_00008,FI1
8,1,5,4.41401e-4,ASV_00008,UK1
8,1,6,2.31368e-4,ASV_00008,UK2
8,1,7,4.18965e-4,ASV_00008,SE1
9,1,1,3.56523e-4,ASV_00009,IT1
9,1,2,3.29341e-4,ASV_00009,IT2
9,1,3,1.04318e-4,ASV_00009,IT3
9,1,4,1.13601e-4,ASV_00009,FI1
9,1,5,4.52003e-4,ASV_00009,UK1
9,1,6,1.59643e-4,ASV_00009,UK2
9,1,7,1.97311e-4,ASV_00009,SE1
10,1,1,2.65976e-4,ASV_00010,IT1
10,1,2,5.47e-4,ASV_00010,IT2
10,1,3,4.99292e-5,ASV_00010,IT3
10,1,4,2.77728e-4,ASV_00010,FI1
10,1,5,6.08704e-4,ASV_00010,UK1
10,1,6,2.57877e-4,ASV_00010,UK2
10,1,7,4.34371e-4,ASV_00010,SE1
11,1,1,1.75851e-4,ASV_00011,IT1
11,1,2,4.79518e-4,ASV_00011,IT2
11,1,3,4.56437e-5,ASV_00011,IT3
11,1,4,2.02779e-4,ASV_00011,FI1
11,1,5,8.83953e-4,ASV_00011,UK1
11,1,6,2.24227e-4,ASV_00011,UK2
