taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.41522635110509537,0.29197758030946075,6,Class,304
Alphaproteobacteria,0.3259475221943347,0.258597626249174,6,Class,304
Bacilli,0.385171673373984,0.3020134439890491,7,Class,304
Bacteroidia,0.5215206136577997,0.31258229168118,7,Class,304
Clostridia,0.4585810953164633,0.3015763422778044,7,Class,304
Coriobacteriia,0.4185958122241407,0.26515894871361284,6,Class,304
Desulfovibrionia,0.5380561591108645,0.219497367464735,6,Class,304
Fibrobacteria,0.45577043668331346,0.27826848549358113,7,Class,304
Gammaproteobacteria,0.5518121434245656,0.277491938203065,7,Class,304
Gracilibacteria,0.4630985396738384,0.3031661739188288,7,Class,304
Kiritimatiellae,0.5388932561263524,0.3141744950480943,7,Class,304
Lentisphaeria,0.4480884461325571,0.2983471807344807,7,Class,304
MVP-15,0.6305418719211823,NA,2,Class,304
Methanobacteria,0.453207417120248,0.3006702515940004,7,Class,304
Negativicutes,0.511151187985372,0.2906244115527889,7,Class,304
Spirochaetia,0.48969776686712096,0.2832390444620837,7,Class,304
Thermoplasmata,0.2845188284518828,NA,2,Class,304
Absconditabacteriales_(SR1),0.45472493122564644,0.2950053560445234,7,Order,304
Acetobacterales,0.3674037774860823,0.22285206804907762,4,Order,304
Acholeplasmatales,0.39123066226750425,0.293369966117298,7,Order,304
Acidaminococcales,0.4869409390919337,0.2527077627551477,7,Order,304
Aeromonadales,0.5407354963131917,0.27685318882042564,7,Order,304
Bacteroidales,0.5190100086752615,0.3105801822550423,7,Order,304
Bifidobacteriales,0.4121341505948855,0.28782072012978877,6,Order,304
Burkholderiales,0.48051948051948057,NA,2,Order,304
Christensenellales,0.41788455559635673,0.294622991696688,7,Order,304
Clostridia_UCG-014,0.450572327617895,0.30870749634950967,7,Order,304
Clostridia_or,0.4259466268806329,0.28115008323559937,7,Order,304
Coriobacteriales,0.4102420060467477,0.2597198423414072,6,Order,304
Desulfovibrionales,0.5284448216210843,0.20923455932147297,6,Order,304
Eubacteriales,0.2222222222222222,NA,2,Order,304
Fibrobacterales,0.45359117414778677,0.27582227388945985,7,Order,304
Lachnospirales,0.47080165265094387,0.30563023804619893,7,Order,304
Lactobacillales,0.6857129505951294,0.13915570724234086,3,Order,304
Methanobacteriales,0.4495789631839792,0.29793081501493285,7,Order,304
Methanomassiliicoccales,0.2838983050847458,NA,2,Order,304
Oligosphaerales,0.7186855340640192,0.08196003876610601,4,Order,304
Oscillospirales,0.4622284308080195,0.2960546541642238,7,Order,304
Peptostreptococcales-Tissierellales,0.4908589969778056,0.21651217659638447,6,Order,304
