taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.41420288442166836,0.28732384377314324,6,Class,300
Alphaproteobacteria,0.3231180384820485,0.24156902912963243,6,Class,300
Bacilli,0.4402573533316706,0.3315606049567064,7,Class,300
Bacteroidia,0.5190623396020375,0.3103464064817517,7,Class,300
Clostridia,0.46750177418384603,0.3030455246472827,7,Class,300
Coriobacteriia,0.4273580924424474,0.2788709185702125,6,Class,300
Desulfovibrionia,0.5757296628046634,0.23467942396898964,6,Class,300
Fibrobacteria,0.4402494964060386,0.29402252172299786,7,Class,300
Gammaproteobacteria,0.5784403575010969,0.2606341289874963,7,Class,300
Gracilibacteria,0.5103499920792555,0.26598234104758084,7,Class,300
Kiritimatiellae,0.5517367424243587,0.34559031177619387,7,Class,300
Lentisphaeria,0.42590341460985637,0.2568535649473786,7,Class,300
MVP-15,0.7741935483870968,NA,2,Class,300
Methanobacteria,0.4892212680504202,0.29673147956231954,7,Class,300
Negativicutes,0.5461730945657155,0.30790219472767927,7,Class,300
Spirochaetia,0.47744274507253953,0.284741565403504,7,Class,300
Thermoplasmata,0.40839694656488545,NA,2,Class,300
Absconditabacteriales_(SR1),0.503175856863572,0.26316008755157144,7,Order,300
Acetobacterales,0.38601131982241904,0.20710095339315254,4,Order,300
Acholeplasmatales,0.44629471831478845,0.3238401215155106,7,Order,300
Acidaminococcales,0.48701683348979596,0.2512050921540436,7,Order,300
Aeromonadales,0.5380404061939535,0.23214727017414755,7,Order,300
Bacteroidales,0.5142767734629969,0.3067889687755411,7,Order,300
Bifidobacteriales,0.40928910735530255,0.2815238580740377,6,Order,300
Burkholderiales,0.7,NA,2,Order,300
Christensenellales,0.42966049863081723,0.2850388572292873,7,Order,300
Clostridia_UCG-014,0.4487511815984993,0.3025849701941535,7,Order,300
Clostridia_or,0.4033921971010145,0.2485988608747953,7,Order,300
Coriobacteriales,0.42141021890505354,0.27172670581997693,6,Order,300
Desulfovibrionales,0.5610259132149726,0.22370828198387407,6,Order,300
Eubacteriales,0.5837320574162679,NA,2,Order,300
Fibrobacterales,0.4363975072729163,0.29033760640889705,7,Order,300
Lachnospirales,0.4727299055861431,0.3028788997303033,7,Order,300
Lactobacillales,0.5981876557470853,0.1275434028676315,3,Order,300
Methanobacteriales,0.4863412001306967,0.2922924696969443,7,Order,300
Methanomassiliicoccales,0.402321083172147,NA,2,Order,300
Oligosphaerales,0.6696538240009917,0.13137662546225487,4,Order,300
Oscillospirales,0.4795220714003009,0.3060175465852439,7,Order,300
Peptostreptococcales-Tissierellales,0.5792096519661514,0.19468370126738815,6,Order,300
Rhodospirillales,0.4307552491766349,0.32013533750455925,4,Order,300
Spirochaetales,0.47346709909650375,0.2807034903216888,7,Order,300
Veillonellales-Selenomonadales,0.553772004082904,0.3217203232060313,7,Order,300
Victivallales,0.5576233161151205,0.22314296467377404,7,Order,300
WCHB1-41,0.5461303446827548,0.33967843126016384,7,Order,300
Acetobacteraceae,0.38865693521714906,0.20449080037652173,4,Family,300
Acholeplasmataceae,0.4342338955747934,0.3076996507169461,7,Family,300
Acidaminococcaceae,0.4788857860380437,0.23456951147648272,7,Family,300
Anaerovoracaceae,0.5709100022568624,0.19195006491225458,6,Family,300
Atopobiaceae,0.44314725805164895,0.26655619076880704,6,Family,300
Bacteroidales_BS11_gut_group,0.5467711437694023,0.30055252007324335,7,Family,300
Bacteroidales_RF16_group,0.4332995115671776,0.2546457468580643,7,Family,300
Bacteroidales_UCG-001,0.33476190282693463,0.26911437072627387,4,Family,300
Bifidobacteriaceae,0.3957672477616314,0.2652596559910831,6,Family,300
Christensenellaceae,0.42170811253618845,0.2790295658999835,7,Family,300
Defluviitaleaceae,0.5783430711091943,0.1547047694555219,5,Family,300
Desulfovibrionaceae,0.5394378684946164,0.21327721515585446,6,Family,300
Eggerthellaceae,0.5063938618925832,NA,2,Family,300
Eubacteriaceae,0.5520833333333333,NA,2,Family,300
F082,0.49699282280829316,0.274390698865762,7,Family,300
Fibrobacteraceae,0.42677030408822253,0.2822585768163245,7,Family,300
Hungateiclostridiaceae,0.3919076174218426,0.24528603852211148,7,Family,300
Lachnospiraceae,0.4653900289206381,0.29360390836394606,7,Family,300
Lactobacillaceae,0.5997643555232955,0.13440695932408675,3,Family,300
Methanobacteriaceae,0.4814530178024493,0.2884039897447236,7,Family,300
Methanomethylophilaceae,0.3982683982683982,NA,2,Family,300
Muribaculaceae,0.4481297101077398,0.289988479684942,7,Family,300
Oligosphaeraceae,0.6673255269639248,0.1292530905624074,4,Family,300
Oscillospiraceae,0.5091477828287475,0.29892750327156653,7,Family,300
Prevotellaceae,0.5046801747117424,0.2935679371402266,7,Family,300
Rikenellaceae,0.48146759967786273,0.2786481476052354,7,Family,300
Ruminococcaceae,0.43419354826950773,0.29934277746273236,7,Family,300
Selenomonadaceae,0.47456620491662627,0.2992726817614022,7,Family,300
Spirochaetaceae,0.4715638640040281,0.2739664630990086,7,Family,300
Succinivibrionaceae,0.535894604166082,0.2255544084073278,7,Family,300
UCG-010,0.5280301633335011,0.14203766679424826,3,Family,300
Veillonellaceae,0.3750867975013442,0.3201449846959044,4,Family,300
p-251-o5,0.48526989534306497,0.3036485045121669,7,Family,300
vadinBE97,0.538135314791989,0.2208033791051855,7,Family,300
Acetitomaculum,0.43728599537624363,0.20042362370587927,6,Genus,300
Acetobacter,0.33710883800473646,0.1819176510965593,4,Genus,300
Alloprevotella,0.48021110618160306,0.17507192254337087,3,Genus,300
Anaeroplasma,0.4157335446830913,0.29313574057939323,7,Genus,300
Anaerovibrio,0.7103932960313216,0.04030475772649829,5,Genus,300
Anaerovorax,0.4646753545692144,0.16242720991417875,5,Genus,300
Atopobium,0.6793893129770993,NA,2,Genus,300
Bifidobacterium,0.3713614509955569,0.2874373577849102,5,Genus,300
Blautia,0.579705043310471,0.16338912711650214,3,Genus,300
Butyrivibrio,0.45058192552307036,0.1959507177148201,7,Genus,300
CAG-352,0.46528742154902253,0.15965790575734543,6,Genus,300
Christensenellaceae_R-7_group,0.40435867500148887,0.25749892431669147,7,Genus,300
Colidextribacter,0.29180452289320086,0.14154930022167383,3,Genus,300
Coprococcus,0.4034019057535987,0.22052858580627266,5,Genus,300
DNF00809,0.6379310344827587,NA,2,Genus,300
Defluviitaleaceae_UCG-011,0.5046657374540287,0.12272877543143705,5,Genus,300
Desulfovibrio,0.4722255673875503,0.17935094713237817,6,Genus,300
Dialister,0.3320935531205255,0.27339694708340345,4,Genus,300
Eubacterium,0.49367088607594933,NA,2,Genus,300
Family_XIII_AD3011_group,0.5579436128605798,0.11959533507201262,4,Genus,300
Fibrobacter,0.410122111598332,0.2702371399584993,7,Genus,300
Lachnoclostridium,0.4873702303582373,0.14026970249181048,5,Genus,300
Lachnospira,0.5762788387354991,0.10482855203943113,4,Genus,300
Lachnospiraceae_AC2044_group,0.44760132471689124,0.2728863102475182,7,Genus,300
Lachnospiraceae_ND3007_group,0.5545143711262468,0.1743802290021534,4,Genus,300
Lachnospiraceae_NK3A20_group,0.45556209212667664,0.2842381786594864,7,Genus,300
Lachnospiraceae_NK4A136_group,0.41289941010089376,0.24169913925527076,7,Genus,300
Lachnospiraceae_UCG-009,0.5012380652937682,0.17682403549084597,5,Genus,300
Lachnospiraceae_XPB1014_group,0.47224432945589606,0.14877966501257267,6,Genus,300
Lactobacillus,0.5668792884737358,0.11092770624477884,3,Genus,300
Marvinbryantia,0.7325102880658436,NA,2,Genus,300
Methanobrevibacter,0.47258115157451874,0.2662180303769912,7,Genus,300
Methanosphaera,0.5070028596037907,0.14382112228297894,5,Genus,300
Mogibacterium,0.539959091510622,0.14747592351888061,5,Genus,300
Moryella,0.41216559001364633,0.25419448345210516,7,Genus,300
NK4A214_group,0.4698457971925532,0.2775002117972227,7,Genus,300
Olsenella,0.43666852314096566,0.22796901438638198,6,Genus,300
Oribacterium,0.35985525800677415,0.20083073122502204,5,Genus,300
Prevotella,0.4852498395099904,0.2811514646005853,7,Genus,300
Prevotellaceae_Ga6A1_group,0.4696760116531298,0.2627630681242936,7,Genus,300
Prevotellaceae_NK3B31_group,0.43664785823185487,0.2653190826491816,7,Genus,300
Prevotellaceae_UCG-001,0.4702948382361463,0.28624113620002284,7,Genus,300
Prevotellaceae_UCG-003,0.4807281378761677,0.2738615103770611,7,Genus,300
Prevotellaceae_UCG-004,0.4542787968888257,0.20415503329625878,7,Genus,300
Prevotellaceae_YAB2003_group,0.42748690836383385,0.22821148318782594,7,Genus,300
Pseudobutyrivibrio,0.4633263680790055,0.24543650743203344,7,Genus,300
Pseudoscardovia,0.3407407407407408,NA,2,Genus,300
Rikenellaceae_RC9_gut_group,0.4739306294668698,0.26207633233926314,7,Genus,300
Ruminobacter,0.5337762392629991,0.14604555573362255,7,Genus,300
Ruminococcus,0.4210770573961812,0.2873091122344576,7,Genus,300
Saccharofermentans,0.37141236200287836,0.22168905765994873,7,Genus,300
Selenomonas,0.4014866508507557,0.19029713047155988,7,Genus,300
Shuttleworthia,0.3561996869395683,0.23506166608654805,5,Genus,300
Succiniclasticum,0.44852821303634266,0.21128957125161368,7,Genus,300
Succinimonas,0.4086663479535751,0.20282100036995346,6,Genus,300
Succinivibrio,0.48591942268539856,0.18007847994426374,7,Genus,300
Succinivibrionaceae_UCG-001,0.3000493818472979,0.26847594316732665,5,Genus,300
Succinivibrionaceae_UCG-002,0.43873331746576444,0.1523461805261469,7,Genus,300
Syntrophococcus,0.5274299062094185,0.05079190196839039,3,Genus,300
Treponema,0.45592355360118136,0.25639287518020826,7,Genus,300
Tyzzerella,0.6495726495726496,NA,2,Genus,300
U29-B03,0.4444444444444444,NA,2,Genus,300
UCG-005,0.41090951409956594,0.23209374255748882,7,Genus,300
Veillonellaceae_UCG-001,0.7,NA,2,Genus,300
Z20,0.5237015503875969,0.16385384087656235,3,Genus,300
horsej-a03,0.6433291621957088,0.03233338213189035,3,Genus,300
probable_genus_10,0.44300666885241663,0.17385431528412051,5,Genus,300
