taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.3888953782407592,0.2723961553339938,6,Class,87
Alphaproteobacteria,0.2868538079978402,0.2512671116060279,6,Class,87
Bacilli,0.41342484335437496,0.2969623362033003,7,Class,87
Bacteroidia,0.5152175631495146,0.30758214459065536,7,Class,87
Clostridia,0.46982451471115627,0.30095745847069777,7,Class,87
Coriobacteriia,0.449967844300647,0.3055393728935289,6,Class,87
Desulfovibrionia,0.5727960229909596,0.2170423657385917,6,Class,87
Fibrobacteria,0.44468485811465,0.2794138622216834,7,Class,87
Gammaproteobacteria,0.5615926485582162,0.2549631874486877,7,Class,87
Gracilibacteria,0.44370039095315683,0.2760410175048903,7,Class,87
Kiritimatiellae,0.5455871340528661,0.33317105044128587,7,Class,87
Lentisphaeria,0.44720016562292625,0.255224284624979,7,Class,87
MVP-15,0.6896551724137931,NA,2,Class,87
Methanobacteria,0.43036083778458545,0.29550986845573307,7,Class,87
Negativicutes,0.4861737414846314,0.30134749722669174,7,Class,87
Spirochaetia,0.49946269722143033,0.28724634783536773,7,Class,87
Thermoplasmata,0.1357466063348416,NA,2,Class,87
Absconditabacteriales_(SR1),0.4375502774740635,0.2689602460817964,7,Order,87
Acetobacterales,0.2455821980232484,0.19222271312649256,4,Order,87
Acholeplasmatales,0.42471207052944826,0.29217442339567956,7,Order,87
Acidaminococcales,0.44072275260506283,0.27086352997739543,7,Order,87
Aeromonadales,0.5201316591674472,0.22504172257433247,7,Order,87
Bacteroidales,0.5116841536068291,0.30492787597744125,7,Order,87
Bifidobacteriales,0.3850429167467103,0.27028090531729787,6,Order,87
Burkholderiales,0.37575757575757573,NA,2,Order,87
Christensenellales,0.4247051322111878,0.29055919994789914,7,Order,87
Clostridia_UCG-014,0.4630284625540765,0.29830557974861965,7,Order,87
Clostridia_or,0.41340823097723545,0.26171954202178743,7,Order,87
Coriobacteriales,0.44230476467671015,0.29702880039373236,6,Order,87
Desulfovibrionales,0.5682855306226766,0.21410846160828664,6,Order,87
Eubacteriales,0.5034013605442177,NA,2,Order,87
Fibrobacterales,0.4421399978068827,0.2762234145403023,7,Order,87
Lachnospirales,0.48466780617776917,0.3075445036162564,7,Order,87
Lactobacillales,0.5144753303188563,0.17280541899120974,3,Order,87
Methanobacteriales,0.4269246848826465,0.2918512083345682,7,Order,87
Methanomassiliicoccales,0.136986301369863,NA,2,Order,87
Oligosphaerales,0.6327416712507743,0.1717215494495221,4,Order,87
Oscillospirales,0.4672215808059994,0.2947216278253825,7,Order,87
Peptostreptococcales-Tissierellales,0.5584157367338934,0.2016337973577313,6,Order,87
Rhodospirillales,0.46510976822313116,0.19271747008428974,4,Order,87
Spirochaetales,0.495691337786413,0.28410144225625544,7,Order,87
Veillonellales-Selenomonadales,0.5044002686783595,0.30899877289258093,7,Order,87
Victivallales,0.45788138805679185,0.22055095480917125,7,Order,87
WCHB1-41,0.5392556945955256,0.3266375283754569,7,Order,87
Acetobacteraceae,0.24466852891463522,0.19069836175382482,4,Family,87
Acholeplasmataceae,0.41841041303075355,0.28483938908571166,7,Family,87
Acidaminococcaceae,0.42865310505783316,0.2529905666661053,7,Family,87
Anaerovoracaceae,0.5456136289284491,0.19370471892179908,6,Family,87
Atopobiaceae,0.4684057833665469,0.2826499113600293,6,Family,87
Bacteroidales_BS11_gut_group,0.5241496496551983,0.3280936179148754,7,Family,87
Bacteroidales_RF16_group,0.45627617556643413,0.25472962862503684,7,Family,87
Bacteroidales_UCG-001,0.38554130199782294,0.2316396648700695,4,Family,87
Bifidobacteriaceae,0.3837274885596966,0.25981207653943,6,Family,87
Christensenellaceae,0.41697035184791437,0.28095064501953415,7,Family,87
Defluviitaleaceae,0.47468683383002336,0.1880588689235788,5,Family,87
Desulfovibrionaceae,0.5512999051796373,0.20132064881925862,6,Family,87
Eggerthellaceae,0.43661971830985913,NA,2,Family,87
Eubacteriaceae,0.5109489051094891,NA,2,Family,87
F082,0.454381996277818,0.27091248471705787,7,Family,87
Fibrobacteraceae,0.4339526825485295,0.26622920770855824,7,Family,87
Hungateiclostridiaceae,0.40899382842928006,0.25271964988313433,7,Family,87
Lachnospiraceae,0.4766118376733494,0.2978347236730222,7,Family,87
Lactobacillaceae,0.48962344089851745,0.1762307520210005,3,Family,87
Methanobacteriaceae,0.4215856291780877,0.28502507998536625,7,Family,87
Methanomethylophilaceae,0.14,NA,2,Family,87
Muribaculaceae,0.4546736722643993,0.2955971224627003,7,Family,87
Oligosphaeraceae,0.6158954388514625,0.16671650371893626,4,Family,87
Oscillospiraceae,0.4978752272609695,0.2727368261086348,7,Family,87
Prevotellaceae,0.500552155074845,0.2896356666122585,7,Family,87
Rikenellaceae,0.465301749142351,0.27223312170734404,7,Family,87
Ruminococcaceae,0.4150279924303953,0.30253811447957496,7,Family,87
Selenomonadaceae,0.4621098948262238,0.31853578722192855,7,Family,87
Spirochaetaceae,0.48799912524784606,0.27501781434031886,7,Family,87
Succinivibrionaceae,0.5115658363109389,0.21734811832835083,7,Family,87
UCG-010,0.3496227258246258,0.19434718015108718,3,Family,87
Veillonellaceae,0.3165794191364765,0.21498652283343,4,Family,87
p-251-o5,0.48836597761820166,0.30851637671580173,7,Family,87
vadinBE97,0.4449690306998297,0.2066000097203397,7,Family,87
Acetitomaculum,0.48995142199120056,0.1579065594324006,6,Genus,87
Acetobacter,0.23891525028906677,0.16071636203929804,4,Genus,87
Alloprevotella,0.5053926451615511,0.1562038212007986,3,Genus,87
Anaeroplasma,0.39996927654234543,0.2685838493670703,7,Genus,87
Anaerovibrio,0.6184464235263663,0.07447111115865236,5,Genus,87
Anaerovorax,0.5134709485878788,0.15194969718767237,5,Genus,87
