node_id,level1,leaf_id,layer_id,flow,node_name,layer_name
1,1,1722,1,2.46317e-4,ASV_00001,IT1
1,1,1223,2,3.22617e-4,ASV_00001,IT2
1,1,2824,3,5.55538e-5,ASV_00001,IT3
1,1,286,5,6.92558e-4,ASV_00001,UK1
1,1,2650,6,1.1321e-4,ASV_00001,UK2
2,1,2406,1,1.52928e-4,ASV_00002,IT1
2,1,651,2,4.6729e-4,ASV_00002,IT2
2,1,2967,3,2.21126e-5,ASV_00002,IT3
2,1,1775,4,2.38655e-4,ASV_00002,FI1
2,1,496,5,5.48751e-4,ASV_00002,UK1
2,1,2792,6,6.64572e-5,ASV_00002,UK2
2,1,1284,7,3.1154e-4,ASV_00002,SE1
3,1,2276,1,1.71814e-4,ASV_00003,IT1
3,1,1448,2,2.85077e-4,ASV_00003,IT2
3,1,2804,3,6.13823e-5,ASV_00003,IT3
3,1,1905,4,2.21657e-4,ASV_00003,FI1
3,1,245,5,7.32131e-4,ASV_00003,UK1
3,1,2297,6,1.6836e-4,ASV_00003,UK2
3,1,445,7,5.83726e-4,ASV_00003,SE1
4,1,1793,1,2.36112e-4,ASV_00004,IT1
4,1,617,2,4.79712e-4,ASV_00004,IT2
4,1,2837,3,5.12751e-5,ASV_00004,IT3
4,1,1116,4,3.43112e-4,ASV_00004,FI1
4,1,136,5,8.2223e-4,ASV_00004,UK1
4,1,2148,6,1.88831e-4,ASV_00004,UK2
4,1,2162,7,1.87222e-4,ASV_00004,SE1
5,1,1968,1,2.12391e-4,ASV_00005,IT1
5,1,1095,2,3.46239e-4,ASV_00005,IT2
5,1,2897,3,3.79554e-5,ASV_00005,IT3
5,1,1544,4,2.70599e-4,ASV_00005,FI1
5,1,35,5,9.65965e-4,ASV_00005,UK1
5,1,1862,6,2.27333e-4,ASV_00005,UK2
5,1,989,7,3.69902e-4,ASV_00005,SE1
6,1,1197,1,3.26796e-4,ASV_00006,IT1
6,1,1320,2,3.04331e-4,ASV_00006,IT2
6,1,2793,3,6.62042e-5,ASV_00006,IT3
6,1,735,4,4.34818e-4,ASV_00006,FI1
6,1,13,5,0.00104921,ASV_00006,UK1
6,1,2800,6,6.237e-5,ASV_00006,UK2
6,1,1257,7,3.16818e-4,ASV_00006,SE1
7,1,1379,1,2.95156e-4,ASV_00007,IT1
7,1,873,2,3.9849e-4,ASV_00007,IT2
7,1,2855,3,4.8195e-5,ASV_00007,IT3
7,1,1357,4,2.98272e-4,ASV_00007,FI1
7,1,62,5,9.12653e-4,ASV_00007,UK1
7,1,2041,6,2.0285e-4,ASV_00007,UK2
7,1,2635,7,1.16601e-4,ASV_00007,SE1
8,1,2768,1,7.87862e-5,ASV_00008,IT1
8,1,692,2,4.51362e-4,ASV_00008,IT2
8,1,2899,3,3.78522e-5,ASV_00008,IT3
8,1,1139,4,3.37909e-4,ASV_00008,FI1
8,1,653,5,4.66847e-4,ASV_00008,UK1
8,1,2609,6,1.22111e-4,ASV_00008,UK2
8,1,887,7,3.95941e-4,ASV_00008,SE1
9,1,2051,1,2.02168e-4,ASV_00009,IT1
9,1,915,2,3.88045e-4,ASV_00009,IT2
9,1,2867,3,4.45915e-5,ASV_00009,IT3
9,1,792,4,4.2007e-4,ASV_00009,FI1
9,1,16,5,0.00103911,ASV_00009,UK1
9,1,1366,6,2.96585e-4,ASV_00009,UK2
9,1,1745,7,2.43092e-4,ASV_00009,SE1
10,1,1742,1,2.43576e-4,ASV_00010,IT1
10,1,1196,2,3.26894e-4,ASV_00010,IT2
10,1,2938,3,2.93842e-5,ASV_00010,IT3
10,1,1283,4,3.11794e-4,ASV_00010,FI1
10,1,316,5,6.71222e-4,ASV_00010,UK1
10,1,2235,6,1.76127e-4,ASV_00010,UK2
10,1,1266,7,3.14847e-4,ASV_00010,SE1
11,1,1644,1,2.55848e-4,ASV_00011,IT1
11,1,1860,2,2.27634e-4,ASV_00011,IT2
11,1,2950,3,2.64485e-5,ASV_00011,IT3
11,1,1587,4,2.64388e-4,ASV_00011,FI1
11,1,17,5,0.00103307,ASV_00011,UK1
11,1,2525,6,1.38019e-4,ASV_00011,UK2
11,1,1935,7,2.16275e-4,ASV_00011,SE1
12,1,2129,1,1.91332e-4,ASV_00012,IT1
12,1,667,2,4.62548e-4,ASV_00012,IT2
12,1,472,4,5.61931e-4,ASV_00012,FI1
12,1,204,5,7.69869e-4,ASV_00012,UK1
12,1,2520,6,1.38467e-4,ASV_00012,UK2
12,1,1333,7,3.0299e-4,ASV_00012,SE1
13,1,2023,1,2.05922e-4,ASV_00013,IT1
13,1,761,2,4.27653e-4,ASV_00013,IT2
13,1,2772,3,7.69305e-5,ASV_00013,IT3
13,1,1111,4,3.4387e-4,ASV_00013,FI1
13,1,354,5,6.43236e-4,ASV_00013,UK1
13,1,2576,6,1.27337e-4,ASV_00013,UK2
13,1,454,7,5.77394e-4,ASV_00013,SE1
14,1,1928,1,2.17649e-4,ASV_00014,IT1
14,1,757,2,4.2866e-4,ASV_00014,IT2
14,1,2933,3,3.06786e-5,ASV_00014,IT3
14,1,1374,4,2.95782e-4,ASV_00014,FI1
14,1,208,5,7.63166e-4,ASV_00014,UK1
14,1,2102,6,1.9493e-4,ASV_00014,UK2
14,1,1351,7,2.99383e-4,ASV_00014,SE1
15,1,1936,1,2.16171e-4,ASV_00015,IT1
15,1,315,2,6.71243e-4,ASV_00015,IT2
15,1,2915,3,3.38751e-5,ASV_00015,IT3
15,1,1441,4,2.87226e-4,ASV_00015,FI1
15,1,272,5,7.06335e-4,ASV_00015,UK1
15,1,2449,6,1.47627e-4,ASV_00015,UK2
15,1,2357,7,1.59462e-4,ASV_00015,SE1
16,1,777,2,4.23946e-4,ASV_00016,IT2
16,1,2912,3,3.50267e-5,ASV_00016,IT3
16,1,1046,4,3.58049e-4,ASV_00016,FI1
16,1,280,5,6.98919e-4,ASV_00016,UK1
16,1,2168,6,1.86427e-4,ASV_00016,UK2
16,1,2396,7,1.5399e-4,ASV_00016,SE1
17,1,1991,1,2.1017e-4,ASV_00017,IT1
17,1,1948,2,2.15209e-4,ASV_00017,IT2
17,1,2961,3,2.34054e-5,ASV_00017,IT3
17,1,131,5,8.26479e-4,ASV_00017,UK1
17,1,2664,6,1.08363e-4,ASV_00017,UK2
18,1,1622,1,2.59639e-4,ASV_00018,IT1
18,1,1160,2,3.33484e-4,ASV_00018,IT2
18,1,2977,3,1.89426e-5,ASV_00018,IT3
18,1,1636,4,2.56627e-4,ASV_00018,FI1
18,1,98,5,8.54363e-4,ASV_00018,UK1
18,1,2053,6,2.01974e-4,ASV_00018,UK2
18,1,1738,7,2.44331e-4,ASV_00018,SE1
19,1,1889,1,2.23636e-4,ASV_00019,IT1
19,1,266,2,7.18005e-4,ASV_00019,IT2
19,1,2900,3,3.78252e-5,ASV_00019,IT3
19,1,1274,4,3.13135e-4,ASV_00019,FI1
19,1,57,5,9.20041e-4,ASV_00019,UK1
19,1,2622,6,1.19275e-4,ASV_00019,UK2
19,1,1169,7,3.31549e-4,ASV_00019,SE1
20,1,722,1,4.41177e-4,ASV_00020,IT1
20,1,392,2,6.21042e-4,ASV_00020,IT2
20,1,2842,3,4.99788e-5,ASV_00020,IT3
20,1,1435,4,2.87911e-4,ASV_00020,FI1
20,1,499,5,5.46495e-4,ASV_00020,UK1
20,1,2487,6,1.42441e-4,ASV_00020,UK2
20,1,959,7,3.78073e-4,ASV_00020,SE1
21,1,500,2,5.46311e-4,ASV_00021,IT2
21,1,2861,3,4.65082e-5,ASV_00021,IT3
21,1,2456,4,1.46677e-4,ASV_00021,FI1
21,1,41,5,9.5066e-4,ASV_00021,UK1
21,1,2543,6,1.33807e-4,ASV_00021,UK2
21,1,1787,7,2.36908e-4,ASV_00021,SE1
22,1,1385,1,2.94568e-4,ASV_00022,IT1
22,1,530,2,5.30511e-4,ASV_00022,IT2
22,1,2866,3,4.46945e-5,ASV_00022,IT3
22,1,1911,4,2.20193e-4,ASV_00022,FI1
22,1,261,5,7.2254e-4,ASV_00022,UK1
22,1,2526,6,1.3795e-4,ASV_00022,UK2
22,1,1097,7,3.45663e-4,ASV_00022,SE1
23,1,1621,1,2.59815e-4,ASV_00023,IT1
23,1,1077,2,3.49247e-4,ASV_00023,IT2
23,1,2939,3,2.93239e-5,ASV_00023,IT3
23,1,796,4,4.18996e-4,ASV_00023,FI1
23,1,95,5,8.60939e-4,ASV_00023,UK1
23,1,2313,6,1.65434e-4,ASV_00023,UK2
23,1,1767,7,2.40146e-4,ASV_00023,SE1
24,1,2266,1,1.72698e-4,ASV_00024,IT1
24,1,2185,2,1.84047e-4,ASV_00024,IT2
24,1,2863,3,4.58349e-5,ASV_00024,IT3
24,1,2063,4,2.00299e-4,ASV_00024,FI1
24,1,141,5,8.19527e-4,ASV_00024,UK1
24,1,1639,6,2.56434e-4,ASV_00024,UK2
24,1,1245,7,3.18643e-4,ASV_00024,SE1
25,1,2773,1,7.56728e-5,ASV_00025,IT1
25,1,2464,2,1.45519e-4,ASV_00025,IT2
25,1,2881,3,4.09294e-5,ASV_00025,IT3
25,1,656,5,4.66488e-4,ASV_00025,UK1
26,1,2323,1,1.63166e-4,ASV_00026,IT1
26,1,1119,2,3.42355e-4,ASV_00026,IT2
26,1,2922,3,3.30182e-5,ASV_00026,IT3
26,1,811,4,4.15867e-4,ASV_00026,FI1
26,1,26,5,0.00100948,ASV_00026,UK1
26,1,2090,6,1.96537e-4,ASV_00026,UK2
26,1,1867,7,2.26679e-4,ASV_00026,SE1
27,1,594,7,4.9085e-4,ASV_00027,SE1
28,1,2150,1,1.88326e-4,ASV_00028,IT1
28,1,1084,2,3.48146e-4,ASV_00028,IT2
28,1,2964,3,2.25354e-5,ASV_00028,IT3
28,1,879,4,3.97825e-4,ASV_00028,FI1
28,1,848,5,4.05659e-4,ASV_00028,UK1
28,1,1225,6,3.22568e-4,ASV_00028,UK2
28,1,533,7,5.28843e-4,ASV_00028,SE1
29,1,1766,1,2.40265e-4,ASV_00029,IT1
29,1,2411,2,1.52458e-4,ASV_00029,IT2
29,1,2853,3,4.83608e-5,ASV_00029,IT3
29,1,1682,4,2.51647e-4,ASV_00029,FI1
29,1,104,5,8.49879e-4,ASV_00029,UK1
