from,PF_J,PF_J_sd,num_layers,run
ASV_00001,0.06037881632058682,0.04697226941546501,5,179
ASV_00002,0.05832057114163464,0.04801136585097571,7,179
ASV_00003,0.06020727270548156,0.037484696376575935,7,179
ASV_00004,0.05494073708787438,0.0493867414531544,7,179
ASV_00005,0.05536292090354455,0.03761955194262028,7,179
ASV_00006,0.06469959311421924,0.0392338168834253,7,179
ASV_00007,0.06779446467557726,0.053109419379895884,7,179
ASV_00008,0.06445897927337188,0.038084184868031896,7,179
ASV_00009,0.06290830464308211,0.04544314549079885,7,179
ASV_00010,0.06556237119183565,0.05027969885331699,7,179
ASV_00011,0.05530883308522983,0.04480784721475851,7,179
ASV_00012,0.10764472935860923,0.06745764648236902,6,179
ASV_00013,0.07300120395568437,0.06293884584013172,7,179
ASV_00014,0.06510208314679823,0.03718283315349237,7,179
ASV_00015,0.06110335095458602,0.04525572626240322,7,179
ASV_00016,0.05058948564638844,0.036305408187420916,6,179
ASV_00017,0.0411894245746577,0.03808003437104936,5,179
ASV_00018,0.06564562245606775,0.05335311466650565,7,179
ASV_00019,0.06400286610870713,0.05964619371193908,7,179
ASV_00020,0.06397660862975009,0.03393348732536708,7,179
ASV_00021,0.06735008182714931,0.052226138650182885,6,179
ASV_00022,0.056575179944907086,0.040046717952294496,7,179
ASV_00023,0.05524390931066072,0.059273082786925786,7,179
ASV_00024,0.08786490473564894,0.07010011386939055,7,179
ASV_00025,0.0744737665469661,0.07099662271925476,4,179
ASV_00026,0.05371899035592399,0.045402335979993186,7,179
ASV_00028,0.05468479252584891,0.046228669713705005,7,179
ASV_00029,0.06690429386915855,0.04710949423264637,7,179
ASV_00030,0.0666095350632078,0.04843582725396804,7,179
ASV_00031,0.059547048578973465,0.03838050316838074,7,179
ASV_00032,0.0586994743123885,0.033767236126662874,7,179
ASV_00033,0.06295719381299544,0.05911145027337953,7,179
ASV_00034,0.06279647380381281,0.04021541458375276,7,179
ASV_00035,0.06738818307271519,0.045391970191153146,7,179
ASV_00036,0.0546337951701574,0.03998209818234407,7,179
ASV_00037,0.040389001007503,0.029305239501497448,6,179
ASV_00038,0.06168373998257794,0.05433196479133647,5,179
ASV_00039,0.10330701519986693,0.04555828540898869,5,179
ASV_00040,0.06536197479675775,0.053736241342494565,7,179
ASV_00041,0.04593840719470241,0.032237923815947506,6,179
ASV_00042,0.05504064366990455,0.04729009959269772,7,179
ASV_00043,0.06477530628315842,0.07214454221143132,5,179
ASV_00044,0.06510531741377228,0.051094378755019154,7,179
ASV_00045,0.0660191415538856,0.04804788842594077,6,179
ASV_00046,0.06851970851771871,0.05522659226310891,7,179
ASV_00047,0.06862047626099892,0.046446362980068205,4,179
ASV_00048,0.05424263091008495,0.04235448154564282,7,179
ASV_00049,0.04698802016724553,0.05065730793577218,6,179
ASV_00050,0.06925377463217028,0.056296013419234556,6,179
ASV_00051,0.05084345164765674,0.03074932304288846,7,179
ASV_00052,0.04499898759764334,0.0388015298685515,6,179
ASV_00053,0.07243170761756157,0.06655590484876248,7,179
ASV_00054,0.05529149142212187,0.05062976326446138,7,179
ASV_00055,0.06917375114198837,0.04974693922475141,7,179
ASV_00056,0.06955579207061263,0.04080773361943801,7,179
ASV_00057,0.055976371273152935,0.036158825342538,7,179
ASV_00058,0.06971103002664009,0.037247359123144565,7,179
ASV_00059,0.05434576823432306,0.04267505279338104,7,179
ASV_00060,0.09766817598427949,0.05567816714894848,5,179
ASV_00061,0.06528634976572181,0.03624935247811274,5,179
ASV_00062,0.07186280819655332,0.03947961046340609,7,179
ASV_00063,0.08320136977392885,0.060067150820530456,7,179
ASV_00064,0.05639103250321652,0.04522275097208679,7,179
ASV_00065,0.06688627762452715,0.054811699991936996,4,179
ASV_00066,0.0888157481886453,0.05479923874043304,5,179
ASV_00067,0.0589811062403383,0.038650336314524567,7,179
ASV_00068,0.037837352068082586,0.02214811043254396,5,179
ASV_00069,0.05521388811307496,0.051610908072472525,6,179
ASV_00070,0.07117910540295516,0.043914902783989886,7,179
ASV_00071,0.04896711625509455,0.0348265258465951,7,179
ASV_00072,0.09495441967757808,0.06016203063236086,3,179
ASV_00073,0.07695822498406596,0.06992405078391484,5,179
ASV_00074,0.08139333214352716,0.042022720539287864,4,179
ASV_00075,0.0454165807519377,0.04126858597162227,5,179
ASV_00076,0.06787790778384444,0.053457137556395695,7,179
ASV_00077,0.029543197616683226,0.04031566589888948,3,179
ASV_00078,0.0616630098500973,0.04532731856761119,7,179
ASV_00079,0.07404060095558206,0.04620247958076346,5,179
ASV_00080,0.07648558347875058,0.05128007379974645,6,179
ASV_00081,0.05371080292056539,0.045167993377001614,7,179
ASV_00082,0.05560969381549937,0.02670474271310964,3,179
ASV_00083,0.048908193711927,0.03351485739608464,7,179
ASV_00084,0.06396682996225495,0.05741503629021877,7,179
ASV_00085,0.08616281719536695,0.04659839399890652,5,179
ASV_00086,0.03895662097764685,0.026602486206015363,7,179
ASV_00087,0.05456910955362465,0.03452176444617131,7,179
ASV_00088,0.06571362917569559,0.03507370903274083,5,179
ASV_00089,0.04501743023905332,0.04168249826145782,5,179
ASV_00090,0.06294478109060037,0.057916608958365895,7,179
ASV_00091,0.06051047228878111,0.045995192881121,5,179
ASV_00092,0.0653703520595249,0.06445042045388677,7,179
ASV_00093,0.06879089047834877,0.035071004678551274,6,179
ASV_00094,0.07868869886305127,0.04229029695662401,5,179
ASV_00095,0.05790620461712643,0.05490158890297592,6,179
ASV_00096,0.05501613159738543,0.03478008442052127,7,179
ASV_00097,0.04993423873452509,0.037883551437941566,6,179
ASV_00098,0.07608969325400423,0.06407362497621433,4,179
ASV_00099,0.13338480418188975,0.05047212410558696,5,179
ASV_00100,0.04990371697813831,0.036753100268226334,6,179
ASV_00101,0.0765647896139929,0.05466325151266499,6,179
ASV_00102,0.07207226495388083,0.07009717676022804,5,179
ASV_00103,0.07180117990488347,0.061544449049575276,5,179
ASV_00104,0.054385220729099536,0.04032907938623578,6,179
ASV_00105,0.06956246609112193,0.03758275709084377,7,179
ASV_00106,0.0721970144095679,0.043911539117859916,6,179
ASV_00107,0.059591807743275646,0.041453328141842834,7,179
ASV_00108,0.0876883356912509,0.07408738682911524,3,179
ASV_00109,0.07214807264988309,0.027103641367828956,5,179
ASV_00110,0.0660050713119219,0.03960590640839424,5,179
ASV_00111,0.08063166431260889,0.07637720408930637,4,179
ASV_00112,0.057184101647824,0.030167660106196717,7,179
ASV_00113,0.06065040250100581,0.044654421691848044,7,179
ASV_00115,0.11945392491467577,NA,2,179
ASV_00116,0.08246350409233147,0.05633182497602104,7,179
ASV_00117,0.06090225386321519,0.04705518633987705,6,179
ASV_00118,0.06202804304352109,0.04505229486566322,6,179
ASV_00119,0.06123894794225347,0.05994273605688166,5,179
ASV_00120,0.08624460042442697,0.04826690482991618,5,179
ASV_00121,0.07037524854288983,0.01899680504915147,3,179
ASV_00122,0.057344484013333384,0.04218041190273747,4,179
ASV_00123,0.06966073636943552,0.04648526563791199,5,179
ASV_00125,0.10153328215724185,0.051072576350544,6,179
ASV_00126,0.13021049665433118,0.04630066133366708,4,179
ASV_00127,0.05062491503840224,0.04477396872685506,5,179
ASV_00128,0.057702489204750795,0.031081911203596428,7,179
ASV_00129,0.07333461964414238,0.05802695856496899,5,179
ASV_00130,0.06342923027961395,0.05983266994539488,6,179
ASV_00131,0.07299498402767664,0.054093208144237195,7,179
ASV_00132,0.11124959569975679,0.0672602058324912,3,179
ASV_00133,0.08459032356231047,0.06261539214553323,6,179
ASV_00134,0.08469763607854824,0.07035914837973914,4,179
ASV_00135,0.07668036544814924,0.0724116108161647,5,179
ASV_00136,0.064398147734769,0.04645331952382479,7,179
ASV_00137,0.0714073946925636,0.05033836062722011,5,179
ASV_00138,0.0866894029647861,0.06774142416949404,5,179
