taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.38098607147035785,0.28649277351766855,6,Class,179
Alphaproteobacteria,0.3015835525644755,0.27581628787365337,6,Class,179
Bacilli,0.3915772179621534,0.3199646244652106,7,Class,179
Bacteroidia,0.5211190994929401,0.3091420323335383,7,Class,179
Clostridia,0.46685079983726835,0.29999252496003315,7,Class,179
Coriobacteriia,0.5087814404608734,0.23924664733995973,6,Class,179
Desulfovibrionia,0.5351328117519625,0.20422725873534125,6,Class,179
Fibrobacteria,0.4430333137464864,0.2879715441183096,7,Class,179
Gammaproteobacteria,0.6046926629479885,0.28715045329759514,7,Class,179
Gracilibacteria,0.45295744840172153,0.23654886223095323,7,Class,179
Kiritimatiellae,0.5207459152675201,0.3155518658606491,7,Class,179
Lentisphaeria,0.5093009772470161,0.2530233973573508,7,Class,179
MVP-15,0.7336683417085428,NA,2,Class,179
Methanobacteria,0.43282609528982463,0.30216477093636657,7,Class,179
Negativicutes,0.47499522882809175,0.2772340435261937,7,Class,179
Spirochaetia,0.46954803958887514,0.28347904640376953,7,Class,179
Thermoplasmata,0.10591900311526481,NA,2,Class,179
Absconditabacteriales_(SR1),0.4462344278230962,0.23016898807155053,7,Order,179
Acetobacterales,0.31423198624169607,0.275712748967431,4,Order,179
Acholeplasmatales,0.3914406513810108,0.2981385355577397,7,Order,179
Acidaminococcales,0.38522383396379,0.25545876334275863,7,Order,179
Aeromonadales,0.5522366939491937,0.24550121096017813,7,Order,179
Bacteroidales,0.5164930770633057,0.3052915394625439,7,Order,179
Bifidobacteriales,0.3793724985228034,0.2810878963849177,6,Order,179
Burkholderiales,0.7027027027027026,NA,2,Order,179
Christensenellales,0.4179516518045243,0.2639938322657094,7,Order,179
Clostridia_UCG-014,0.46258890207275505,0.2956789302843632,7,Order,179
Clostridia_or,0.41740510196975666,0.28130290763489896,7,Order,179
Coriobacteriales,0.5010696279273498,0.2304602117234167,6,Order,179
Desulfovibrionales,0.5248052711077924,0.1952761654527835,6,Order,179
Eubacteriales,0.5789473684210527,NA,2,Order,179
Fibrobacterales,0.43886012216012465,0.28310265250758726,7,Order,179
Lachnospirales,0.478205403260552,0.31162288559631013,7,Order,179
Lactobacillales,0.7490877644750426,0.09665677523287562,3,Order,179
Methanobacteriales,0.4252093519276809,0.2945447551050772,7,Order,179
Methanomassiliicoccales,0.10742496050552919,NA,2,Order,179
Oligosphaerales,0.7490646780859891,0.10993444682473306,4,Order,179
Oscillospirales,0.47331149123032007,0.3002415039715491,7,Order,179
Peptostreptococcales-Tissierellales,0.5020371642467594,0.21989479964407815,6,Order,179
Rhodospirillales,0.43431894443397606,0.24343435528240467,4,Order,179
Spirochaetales,0.4646416978218809,0.27831556711142463,7,Order,179
Veillonellales-Selenomonadales,0.5302679555953116,0.2825759149805238,7,Order,179
Victivallales,0.49920784201924256,0.20594293200696398,7,Order,179
WCHB1-41,0.5163831391869875,0.310363766160776,7,Order,179
Acetobacteraceae,0.3100800188797257,0.2524042650424598,4,Family,179
Acholeplasmataceae,0.3893954537091125,0.2940557566976336,7,Family,179
Acidaminococcaceae,0.37744717952969964,0.24963176955948924,7,Family,179
Anaerovoracaceae,0.4931688702016177,0.22027560797179002,6,Family,179
Atopobiaceae,0.5730670730376186,0.20236923811865354,6,Family,179
Bacteroidales_BS11_gut_group,0.5088599475860823,0.292186068229763,7,Family,179
Bacteroidales_RF16_group,0.44811340268001426,0.2536751006775558,7,Family,179
Bacteroidales_UCG-001,0.3233297078892318,0.26579623952729525,4,Family,179
Bifidobacteriaceae,0.3703178808685973,0.2742207580481924,6,Family,179
Christensenellaceae,0.4148893870409393,0.25956726423147997,7,Family,179
Defluviitaleaceae,0.6277551958421248,0.11303522012693194,5,Family,179
Desulfovibrionaceae,0.5182442315255501,0.18746267526030397,6,Family,179
Eggerthellaceae,0.3737704918032787,NA,2,Family,179
Eubacteriaceae,0.5614035087719298,NA,2,Family,179
F082,0.45476055037512675,0.26754297242127323,7,Family,179
Fibrobacteraceae,0.4281172827646677,0.27264636000941544,7,Family,179
Hungateiclostridiaceae,0.4122886535290334,0.27890448037390125,7,Family,179
Lachnospiraceae,0.4707472331206932,0.3037294434866971,7,Family,179
Lactobacillaceae,0.7590707487673433,0.10239890204491088,3,Family,179
Methanobacteriaceae,0.41582082349947547,0.2832317701925691,7,Family,179
Methanomethylophilaceae,0.10726643598615915,NA,2,Family,179
Muribaculaceae,0.4318801306576033,0.28777630350031963,7,Family,179
Oligosphaeraceae,0.7280039685129319,0.10836780571838592,4,Family,179
Oscillospiraceae,0.498718577506436,0.2823043099951381,7,Family,179
