from,PF_J,PF_J_sd,num_layers,run
ASV_00001,0.06001212844349033,0.031239514306598555,5,349
ASV_00002,0.041709165889252026,0.03418438401329722,7,349
ASV_00003,0.05653980284245431,0.03269266114987297,7,349
ASV_00004,0.0450772909936659,0.03292377514670427,7,349
ASV_00005,0.058254277813248205,0.045633256112990864,7,349
ASV_00006,0.05084738562374071,0.03226256239064704,7,349
ASV_00007,0.05905313559887354,0.044328878169502206,7,349
ASV_00008,0.05418339983098813,0.04278039117634731,7,349
ASV_00009,0.06044516001981551,0.03647869196511922,7,349
ASV_00010,0.08539392293782765,0.05703177222123708,7,349
ASV_00011,0.0680014772558231,0.04158578243224916,7,349
ASV_00012,0.05594441072437169,0.03368305412513735,6,349
ASV_00013,0.07534232284941168,0.05660742002052709,7,349
ASV_00014,0.05811059994203088,0.042280508510637325,7,349
ASV_00015,0.05483138979954293,0.05216461912821678,7,349
ASV_00016,0.0489987150320958,0.037904120370072236,6,349
ASV_00017,0.043524512688691806,0.03706857045084279,5,349
ASV_00018,0.054997488901527974,0.03948736399946354,7,349
ASV_00019,0.09298741540459297,0.05906959768807282,7,349
ASV_00020,0.05547275512613287,0.03701766719794382,7,349
ASV_00021,0.042012738744369615,0.03603544062729619,6,349
ASV_00022,0.06788273876804576,0.058052771046870504,7,349
ASV_00023,0.06798991796350742,0.03944221367149883,7,349
ASV_00024,0.03967996840986415,0.03487311404428953,7,349
ASV_00025,0.07025937080453377,0.04900200795230939,4,349
ASV_00026,0.06313357489642915,0.042985543351140985,7,349
ASV_00028,0.04759373469375767,0.04483145160923326,7,349
ASV_00029,0.0695780811152006,0.05839349681281389,7,349
ASV_00030,0.07061850305491743,0.04694979879019254,7,349
ASV_00031,0.05797155201206932,0.046084925303485076,7,349
ASV_00032,0.07380385629875091,0.059452116946291565,7,349
ASV_00033,0.07148221466907163,0.061101883556074904,7,349
ASV_00034,0.07144246563441438,0.05684326422376406,7,349
ASV_00035,0.06650118760955046,0.05522922845875858,7,349
ASV_00036,0.07689416239811284,0.0481821322747107,7,349
