taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.41547363822390054,0.2986945583114402,6,Class,133
Alphaproteobacteria,0.33682400679537333,0.24039433664956691,6,Class,133
Bacilli,0.39401424437367927,0.2897672569747817,7,Class,133
Bacteroidia,0.5164693811536114,0.31016393164244543,7,Class,133
Clostridia,0.46834998658678184,0.3006334249471272,7,Class,133
Coriobacteriia,0.48244057294868903,0.2751654559861512,6,Class,133
Desulfovibrionia,0.5820723389896845,0.21295723242845038,6,Class,133
Fibrobacteria,0.4574753429685415,0.26004004383088397,7,Class,133
Gammaproteobacteria,0.5842498213432231,0.27018406016785973,7,Class,133
Gracilibacteria,0.4733600925958969,0.26368012280438297,7,Class,133
Kiritimatiellae,0.5068926528469859,0.31794432730422023,7,Class,133
Lentisphaeria,0.4478936853739023,0.27895805710938354,7,Class,133
MVP-15,0.550561797752809,NA,2,Class,133
Methanobacteria,0.42696176552947857,0.27962530084998005,7,Class,133
Negativicutes,0.48873011950186346,0.278548021005363,7,Class,133
Spirochaetia,0.4659739448425114,0.2943428545959089,7,Class,133
Thermoplasmata,0.27692307692307694,NA,2,Class,133
Absconditabacteriales_(SR1),0.46572776121230763,0.25458439594634147,7,Order,133
Acetobacterales,0.41720875152166514,0.19399401572563083,4,Order,133
Acholeplasmatales,0.4087023041912569,0.28320480038865653,7,Order,133
Acidaminococcales,0.42545705917375465,0.24060356030365865,7,Order,133
Aeromonadales,0.5514966375308156,0.24549946202348932,7,Order,133
Bacteroidales,0.5125290142002763,0.30733807287443843,7,Order,133
Bifidobacteriales,0.4074240543881053,0.28890221373899855,6,Order,133
Burkholderiales,0.5696202531645569,NA,2,Order,133
Christensenellales,0.4335605990519472,0.27652649100231047,7,Order,133
Clostridia_UCG-014,0.4721274274750038,0.30526477709863886,7,Order,133
Clostridia_or,0.4218870153874519,0.2549921457523317,7,Order,133
Coriobacteriales,0.47697587306754746,0.2686984764537575,6,Order,133
Desulfovibrionales,0.5680992634057845,0.20158932531432885,6,Order,133
Eubacteriales,0.4193548387096774,NA,2,Order,133
Fibrobacterales,0.4513097334898296,0.25546063081946524,7,Order,133
Lachnospirales,0.4743162938764226,0.30337666579004813,7,Order,133
Lactobacillales,0.661515650121794,0.10254139461498703,3,Order,133
Methanobacteriales,0.4253483575855097,0.2773789110211825,7,Order,133
Methanomassiliicoccales,0.2790697674418605,NA,2,Order,133
Oligosphaerales,0.6157984657215672,0.17487447017515761,4,Order,133
Oscillospirales,0.4713623078452425,0.3014658161764343,7,Order,133
Peptostreptococcales-Tissierellales,0.582124384097265,0.19049704788655822,6,Order,133
Rhodospirillales,0.46068779865350834,0.24604973699223637,4,Order,133
Spirochaetales,0.4621586250310837,0.2910518853784235,7,Order,133
Veillonellales-Selenomonadales,0.5090357710111548,0.30346799600936014,7,Order,133
Victivallales,0.4678465335421831,0.2287752390135841,7,Order,133
WCHB1-41,0.5005248731933062,0.312353140308404,7,Order,133
Acetobacteraceae,0.3785541792202153,0.15536581308483277,4,Family,133
Acholeplasmataceae,0.4071762934657923,0.27791890336965525,7,Family,133
Acidaminococcaceae,0.4243914707121511,0.23046252267659947,7,Family,133
Anaerovoracaceae,0.5776133203057028,0.1859723529141157,6,Family,133
Atopobiaceae,0.5282855699304286,0.24507046835698365,6,Family,133
Bacteroidales_BS11_gut_group,0.49859180430770506,0.2802553928798617,7,Family,133
