node_id,module,layer_id,flow,node_name,layer_name
1,1,1,1.51408e-4,ASV_00001,IT1
1,1,2,5.69386e-4,ASV_00001,IT2
1,1,3,3.73936e-6,ASV_00001,IT3
1,1,5,6.71403e-4,ASV_00001,UK1
1,1,6,1.36256e-4,ASV_00001,UK2
2,1,1,2.50598e-4,ASV_00002,IT1
2,1,2,6.14094e-4,ASV_00002,IT2
2,1,3,2.86514e-5,ASV_00002,IT3
2,1,4,4.6324e-4,ASV_00002,FI1
2,1,5,6.60991e-4,ASV_00002,UK1
2,1,6,1.80993e-4,ASV_00002,UK2
2,1,7,2.90091e-4,ASV_00002,SE1
3,1,1,1.66294e-4,ASV_00003,IT1
3,1,2,6.23226e-4,ASV_00003,IT2
3,1,3,3.83443e-5,ASV_00003,IT3
3,1,4,4.72055e-4,ASV_00003,FI1
3,1,5,5.71032e-4,ASV_00003,UK1
3,1,6,1.32429e-4,ASV_00003,UK2
3,1,7,1.42123e-4,ASV_00003,SE1
4,1,1,2.85871e-4,ASV_00004,IT1
4,1,2,4.14692e-4,ASV_00004,IT2
4,1,3,2.78747e-5,ASV_00004,IT3
4,1,4,4.99859e-4,ASV_00004,FI1
4,1,5,5.80489e-4,ASV_00004,UK1
4,1,6,1.71651e-4,ASV_00004,UK2
4,1,7,1.93961e-4,ASV_00004,SE1
5,1,1,3.50527e-4,ASV_00005,IT1
5,1,2,1.99753e-4,ASV_00005,IT2
5,1,3,4.59298e-5,ASV_00005,IT3
5,1,4,4.17781e-4,ASV_00005,FI1
5,1,5,6.21655e-4,ASV_00005,UK1
5,1,6,2.61076e-4,ASV_00005,UK2
5,1,7,1.74351e-4,ASV_00005,SE1
6,1,1,2.35207e-4,ASV_00006,IT1
6,1,2,3.82225e-4,ASV_00006,IT2
6,1,3,3.53081e-5,ASV_00006,IT3
6,1,4,3.12429e-4,ASV_00006,FI1
6,1,5,5.58971e-4,ASV_00006,UK1
6,1,6,2.42027e-4,ASV_00006,UK2
6,1,7,9.80405e-5,ASV_00006,SE1
7,1,1,2.71613e-4,ASV_00007,IT1
7,1,2,4.25219e-4,ASV_00007,IT2
7,1,3,3.34326e-5,ASV_00007,IT3
7,1,4,1.51135e-4,ASV_00007,FI1
7,1,5,3.68129e-4,ASV_00007,UK1
7,1,6,3.24893e-4,ASV_00007,UK2
7,1,7,1.45199e-4,ASV_00007,SE1
8,1,1,1.94467e-4,ASV_00008,IT1
8,1,2,4.18658e-4,ASV_00008,IT2
8,1,3,1.45642e-5,ASV_00008,IT3
8,1,4,3.53654e-4,ASV_00008,FI1
8,1,5,6.17566e-4,ASV_00008,UK1
8,1,6,1.92997e-4,ASV_00008,UK2
8,1,7,2.87058e-4,ASV_00008,SE1
9,1,1,2.27633e-4,ASV_00009,IT1
9,1,2,3.13588e-4,ASV_00009,IT2
9,1,3,3.68326e-5,ASV_00009,IT3
9,1,4,1.61703e-4,ASV_00009,FI1
9,1,5,3.4835e-4,ASV_00009,UK1
9,1,6,1.44945e-4,ASV_00009,UK2
9,1,7,4.90997e-4,ASV_00009,SE1
10,1,1,2.10602e-4,ASV_00010,IT1
10,1,2,7.02338e-4,ASV_00010,IT2
10,1,3,4.93238e-5,ASV_00010,IT3
10,1,4,3.91208e-4,ASV_00010,FI1
10,1,5,6.71059e-4,ASV_00010,UK1
10,1,6,1.38263e-4,ASV_00010,UK2
10,1,7,1.58867e-4,ASV_00010,SE1
11,1,1,4.1076e-4,ASV_00011,IT1
11,1,2,4.73468e-4,ASV_00011,IT2
11,1,3,3.01629e-5,ASV_00011,IT3
11,1,4,4.00467e-4,ASV_00011,FI1
11,1,5,7.16104e-4,ASV_00011,UK1
11,1,6,1.34752e-4,ASV_00011,UK2
11,1,7,6.1747e-4,ASV_00011,SE1
12,1,1,1.27466e-4,ASV_00012,IT1
12,1,2,4.87801e-4,ASV_00012,IT2
12,1,4,2.29051e-4,ASV_00012,FI1
12,1,5,7.16453e-4,ASV_00012,UK1
12,1,6,1.60781e-4,ASV_00012,UK2
12,1,7,2.37803e-4,ASV_00012,SE1
13,1,1,3.20621e-4,ASV_00013,IT1
13,1,2,3.37492e-4,ASV_00013,IT2
13,1,3,4.82583e-5,ASV_00013,IT3
13,1,4,6.40038e-4,ASV_00013,FI1
13,1,5,7.36825e-4,ASV_00013,UK1
13,1,6,1.52704e-4,ASV_00013,UK2
13,1,7,3.81153e-4,ASV_00013,SE1
14,1,1,2.35922e-4,ASV_00014,IT1
14,1,2,5.56681e-4,ASV_00014,IT2
14,1,3,6.24358e-5,ASV_00014,IT3
14,1,4,2.73079e-4,ASV_00014,FI1
14,1,5,7.4725e-4,ASV_00014,UK1
14,1,6,2.11596e-4,ASV_00014,UK2
14,1,7,2.29414e-4,ASV_00014,SE1
15,1,1,3.0239e-4,ASV_00015,IT1
15,1,2,3.85893e-4,ASV_00015,IT2
15,1,3,7.141e-5,ASV_00015,IT3
15,1,4,2.67805e-4,ASV_00015,FI1
15,1,5,8.15948e-4,ASV_00015,UK1
15,1,6,1.77548e-4,ASV_00015,UK2
15,1,7,2.61527e-4,ASV_00015,SE1
16,1,2,2.40262e-4,ASV_00016,IT2
16,1,3,2.17472e-5,ASV_00016,IT3
16,1,4,1.26499e-4,ASV_00016,FI1
16,1,5,7.63426e-4,ASV_00016,UK1
16,1,6,2.31617e-4,ASV_00016,UK2
16,1,7,4.90251e-4,ASV_00016,SE1
17,1,1,1.54505e-4,ASV_00017,IT1
17,1,2,4.0823e-4,ASV_00017,IT2
17,1,3,5.06913e-5,ASV_00017,IT3
17,1,5,7.5319e-4,ASV_00017,UK1
17,1,6,1.07641e-4,ASV_00017,UK2
18,1,1,2.47347e-4,ASV_00018,IT1
18,1,2,3.13556e-4,ASV_00018,IT2
18,1,3,4.87361e-5,ASV_00018,IT3
18,1,4,3.12738e-4,ASV_00018,FI1
18,1,5,8.569e-4,ASV_00018,UK1
18,1,6,1.84836e-4,ASV_00018,UK2
18,1,7,6.90521e-4,ASV_00018,SE1
19,1,1,3.03909e-4,ASV_00019,IT1
19,1,2,4.93008e-4,ASV_00019,IT2
19,1,3,1.87862e-5,ASV_00019,IT3
19,1,4,5.29865e-4,ASV_00019,FI1
19,1,5,6.5952e-4,ASV_00019,UK1
19,1,6,1.01561e-4,ASV_00019,UK2
19,1,7,1.17895e-4,ASV_00019,SE1
20,1,1,3.22168e-4,ASV_00020,IT1
20,1,2,6.8753e-4,ASV_00020,IT2
20,1,3,2.24321e-5,ASV_00020,IT3
20,1,4,4.27002e-4,ASV_00020,FI1
20,1,5,7.96e-4,ASV_00020,UK1
20,1,6,2.36147e-4,ASV_00020,UK2
20,1,7,2.31523e-4,ASV_00020,SE1
21,1,2,5.85471e-4,ASV_00021,IT2
21,1,3,5.76131e-5,ASV_00021,IT3
21,1,4,2.15357e-4,ASV_00021,FI1
21,1,5,7.63045e-4,ASV_00021,UK1
21,1,6,3.17908e-4,ASV_00021,UK2
21,1,7,1.96693e-4,ASV_00021,SE1
22,1,1,2.07745e-4,ASV_00022,IT1
22,1,2,4.33035e-4,ASV_00022,IT2
22,1,3,2.11173e-5,ASV_00022,IT3
22,1,4,2.77411e-4,ASV_00022,FI1
22,1,5,6.80033e-4,ASV_00022,UK1
22,1,6,3.08691e-4,ASV_00022,UK2
22,1,7,3.47298e-4,ASV_00022,SE1
23,1,1,3.54879e-4,ASV_00023,IT1
23,1,2,4.66951e-4,ASV_00023,IT2
23,1,3,2.79133e-5,ASV_00023,IT3
23,1,4,1.98388e-4,ASV_00023,FI1
23,1,5,7.72218e-4,ASV_00023,UK1
23,1,6,3.02626e-4,ASV_00023,UK2
23,1,7,2.25759e-4,ASV_00023,SE1
24,1,1,2.2952e-4,ASV_00024,IT1
24,1,2,5.48161e-4,ASV_00024,IT2
24,1,3,4.56114e-5,ASV_00024,IT3
24,1,4,4.86692e-4,ASV_00024,FI1
24,1,5,5.33208e-4,ASV_00024,UK1
24,1,6,1.81077e-4,ASV_00024,UK2
24,1,7,3.06426e-4,ASV_00024,SE1
25,1,1,1.57681e-4,ASV_00025,IT1
25,1,2,3.47593e-4,ASV_00025,IT2
25,1,3,3.33099e-5,ASV_00025,IT3
25,1,5,8.49988e-4,ASV_00025,UK1
26,1,1,2.88739e-4,ASV_00026,IT1
26,1,2,4.45212e-4,ASV_00026,IT2
26,1,3,1.79863e-5,ASV_00026,IT3
26,1,4,4.03169e-4,ASV_00026,FI1
26,1,5,7.53341e-4,ASV_00026,UK1
26,1,6,1.64351e-4,ASV_00026,UK2
26,1,7,5.51196e-4,ASV_00026,SE1
27,1,7,3.14463e-4,ASV_00027,SE1
28,1,1,2.99575e-4,ASV_00028,IT1
28,1,2,3.98688e-4,ASV_00028,IT2
28,1,3,5.48982e-5,ASV_00028,IT3
28,1,4,2.95822e-4,ASV_00028,FI1
28,1,5,7.84515e-4,ASV_00028,UK1
28,1,6,1.92895e-4,ASV_00028,UK2
28,1,7,2.2537e-4,ASV_00028,SE1
29,1,1,2.76977e-4,ASV_00029,IT1
29,1,2,4.01207e-4,ASV_00029,IT2
29,1,3,1.72716e-5,ASV_00029,IT3
29,1,4,4.27489e-4,ASV_00029,FI1
29,1,5,4.74958e-4,ASV_00029,UK1
29,1,6,2.00222e-4,ASV_00029,UK2
29,1,7,3.68184e-4,ASV_00029,SE1
30,1,1,3.55519e-4,ASV_00030,IT1
30,1,2,4.92308e-4,ASV_00030,IT2
30,1,3,3.0145e-5,ASV_00030,IT3
30,1,4,9.26806e-5,ASV_00030,FI1
30,1,5,7.99485e-4,ASV_00030,UK1
